subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
954564,20,0,90,1,24,6,-0.3122908
954564,20,0,91,0,40,6,-0.30362794
954564,20,0,92,1,-8,5,-0.27010888
954564,20,0,93,0,-56,5,-0.279925
954564,20,0,94,0,32,6,-0.34076035
954564,20,0,96,0,-32,5,-0.32728446
954564,20,0,97,0,-64,5,-0.24699226
954564,20,0,98,0,-16,6,-0.23651455
954564,20,0,99,1,-40,5,-0.11756713
954564,20,0,101,1,16,6,-0.058507882
954564,20,0,102,0,64,4,-0.056060683
954564,20,0,103,1,8,4,0.035634052
954564,20,0,104,1,-64,3,0.028441211
954564,20,0,106,0,-48,5,-0.05298932
954564,20,0,107,0,-8,4,-0.16129246
954564,20,0,108,1,40,6,-0.24430282
954564,20,0,109,1,16,5,-0.25848567
954564,20,0,110,0,-24,5,-0.32647032
954564,20,0,111,0,-32,5,-0.46289888
954564,20,0,112,0,-32,5,-0.55959195
954564,20,0,113,0,24,5,-0.6895076
954564,20,0,114,0,-24,5,-0.7327172
954564,20,0,115,0,32,5,-0.7815263
954564,20,0,116,0,-56,6,-0.74424136
954564,20,0,117,0,-56,5,-0.7136977
954564,20,0,118,0,-64,6,-0.76123166
954564,20,0,119,0,16,4,-0.7088995
954564,20,0,120,1,56,6,-0.6540113
954564,20,0,121,0,-16,6,-0.6594998
954564,20,0,122,0,-40,6,-0.606978
954564,20,0,123,0,-48,6,-0.61035645
954564,20,0,124,0,-8,6,-0.60470563
954564,20,0,125,0,40,6,-0.56234884
954564,20,0,126,0,-64,6,-0.41607794
954564,20,0,127,0,-16,6,-0.3569411
954564,20,0,128,0,32,6,-0.34217137
954564,20,0,129,1,48,6,-0.20085885
954564,20,0,130,1,16,6,-0.05615005
954564,20,0,131,1,8,6,0.08532614
954564,20,0,132,0,-32,4,0.16554295
954564,20,0,133,1,24,4,0.23543143
954564,20,0,134,1,-8,5,0.23236193
954564,20,0,135,1,56,5,0.22217135
954564,20,0,136,1,64,5,0.19008653
954995,21,0,1,1,-48,5,1.2658893
954995,21,0,2,0,-48,4,1.3388224
954995,21,0,3,1,8,5,1.3590412
954995,21,0,4,1,-16,3,1.2682763
954995,21,0,5,0,-32,2,1.065814
954995,21,0,6,1,32,5,0.93121153
954995,21,0,7,0,-40,5,0.9639541
954995,21,0,8,1,-32,2,1.0951183
954995,21,0,9,0,-48,4,0.8655999
954995,21,0,10,1,56,6,0.776015
954995,21,0,11,1,-32,3,0.70591664
954995,21,0,12,0,24,1,0.41927058
954995,21,0,13,1,-40,2,0.4069926
954995,21,0,14,0,8,1,0.26989663
954995,21,0,15,0,-64,6,0.11432957
954995,21,0,16,1,32,6,0.029761305
954995,21,0,17,1,40,5,-0.14610474
954995,21,0,18,0,-8,3,-0.47065362
954995,21,0,19,1,-32,1,-0.45186466
954995,21,0,20,0,32,4,-0.9928304
954995,21,0,22,0,-24,4,-1.2266686
954995,21,0,23,0,24,2,-1.4510062
954995,21,0,24,0,40,4,-1.3560268
954995,21,0,25,1,56,5,-1.083012
954995,21,0,26,1,-16,2,-0.8952641
954995,21,0,27,0,48,5,-1.0666461
954995,21,0,28,1,48,5,-0.98329306
954995,21,0,29,0,16,3,-1.1137253
954995,21,0,30,1,40,4,-0.8647988
954995,21,0,31,0,-64,6,-0.79783785
954995,21,0,32,0,-64,6,-0.8958068
954995,21,0,33,1,32,5,-1.0223343
954995,21,0,34,1,64,6,-1.2661263
954995,21,0,35,0,-40,6,-1.3692285
954995,21,0,36,0,24,6,-1.5029892
954995,21,0,37,0,-56,6,-1.5806814
954995,21,0,40,0,48,3,-1.6961201
954995,21,0,41,0,-48,5,-1.5016476
954995,21,0,42,1,64,6,-1.4455907
954995,21,0,43,0,16,5,-1.4234816
954995,21,0,44,1,48,5,-1.3082752
954995,21,0,45,0,-8,2,-1.1778005
954995,21,0,46,1,64,6,-1.0911413
954995,21,0,47,1,40,4,-1.0577166
954995,21,0,48,0,-24,5,-0.92758906
954995,21,0,49,0,-16,5,-0.8389596
954995,21,0,50,1,8,4,-0.6151979
954995,21,0,51,1,64,3,-0.5492498
954995,21,0,52,1,16,4,-0.68753815
954995,21,0,53,0,8,4,-0.9542237
954995,21,0,54,0,-56,6,-1.0010679
954995,21,0,55,1,16,2,-0.84320366
954995,21,0,56,0,-8,5,-0.9737965
954995,21,0,57,0,-8,5,-0.87952703
954995,21,0,58,0,-24,6,-0.85105217
954995,21,0,59,1,24,2,-0.7484551
954995,21,0,61,0,-56,6,-0.69184864
954995,21,0,62,1,56,6,-0.88816136
954995,21,0,63,0,-40,6,-0.9812258
954995,21,0,64,1,56,6,-0.9625153
954995,21,0,65,0,-64,6,-0.9777633
954995,21,0,66,0,-56,6,-1.1130542
954995,21,0,67,0,-16,6,-1.1934173
954995,21,0,68,0,-24,6,-1.147434
