subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
954010,22,0,28,0,-0.7777777777777778,5,-0.038127687
954010,22,0,29,1,-0.3333333333333333,5,-0.009115874
954010,22,0,30,0,0.2222222222222222,4,-0.07757408
954010,22,0,31,1,0.5555555555555556,4,-0.04888309
954010,22,0,32,1,0.7777777777777778,6,-0.036738437
954010,22,0,33,1,0.7777777777777778,6,-0.029936438
954010,22,0,34,1,0.8888888888888888,6,-0.029067216
954010,22,0,35,0,-0.6666666666666666,3,-0.034347996
954010,22,0,36,1,-0.5555555555555556,4,-0.020182295
954010,22,0,37,0,-0.2222222222222222,4,-0.11400761
954010,22,0,38,1,0.5555555555555556,6,-0.17433512
954010,22,0,39,0,-0.5555555555555556,2,-0.25138167
954010,22,0,40,0,-0.4444444444444444,5,-0.32041162
954010,22,0,41,0,0.0,5,-0.37613997
954010,22,0,42,0,0.1111111111111111,5,-0.38081554
954010,22,0,43,1,0.3333333333333333,2,-0.33283806
954010,22,0,44,0,-0.6666666666666666,5,-0.34217912
954010,22,0,45,0,0.0,2,-0.3454258
954010,22,0,46,0,-0.1111111111111111,6,-0.29238918
954010,22,0,47,0,-0.1111111111111111,5,-0.21908252
954010,22,0,48,1,0.2222222222222222,6,-0.10550336
954010,22,0,49,1,0.6666666666666666,6,-0.032610837
954010,22,0,50,1,0.3333333333333333,6,0.03172519
954010,22,0,51,0,-0.6666666666666666,5,0.061598018
954010,22,0,52,1,0.4444444444444444,6,0.11522353
954010,22,0,53,1,0.0,4,0.16515285
954010,22,0,54,1,0.8888888888888888,5,0.16058132
954010,22,0,55,1,0.2222222222222222,5,0.14976256
954010,22,0,56,1,0.6666666666666666,6,0.11652644
954010,22,0,57,0,-0.8888888888888888,6,0.07641504
954010,22,0,58,1,0.7777777777777778,6,0.047105163
954010,22,0,59,0,-0.3333333333333333,3,0.005023673
954010,22,0,60,1,0.3333333333333333,6,0.0062109325
954010,22,0,61,0,-0.2222222222222222,6,-0.023980543
954010,22,0,62,1,-0.4444444444444444,2,-0.0077934656
954010,22,0,63,0,-0.4444444444444444,6,-0.09662732
954010,22,0,64,0,-0.3333333333333333,6,-0.15869969
954010,22,0,65,0,-0.8888888888888888,6,-0.19355647
954010,22,0,66,0,-0.2222222222222222,6,-0.22854064
954010,22,0,67,0,-0.8888888888888888,6,-0.22236067
954010,22,0,68,1,0.6666666666666666,6,-0.22332837
954010,22,0,69,1,0.6666666666666666,6,-0.24183756
954010,22,0,70,0,-0.1111111111111111,4,-0.27691105
954010,22,0,71,1,0.3333333333333333,6,-0.2687684
954010,22,0,72,0,-0.7777777777777778,6,-0.303554
954010,22,0,73,0,0.2222222222222222,4,-0.34150177
954010,22,0,74,0,-0.5555555555555556,5,-0.30142617
954010,22,0,75,1,0.1111111111111111,6,-0.2615628
954010,22,0,76,0,-0.4444444444444444,5,-0.29060912
954010,22,0,77,0,-0.1111111111111111,6,-0.30908996
954010,22,0,78,0,-0.4444444444444444,6,-0.2746109
954010,22,0,79,1,0.8888888888888888,5,-0.22999991
954010,22,0,80,0,-0.5555555555555556,5,-0.19634847
954010,22,0,81,1,0.4444444444444444,5,-0.14734988
954010,22,0,82,1,0.6666666666666666,6,-0.12120056
954010,22,0,83,1,0.4444444444444444,5,-0.12329019
954010,22,0,84,1,0.3333333333333333,5,-0.14538789
954010,22,0,85,0,0.6666666666666666,3,-0.21788093
954010,22,0,86,0,-0.8888888888888888,6,-0.17327732
954010,22,0,87,1,0.5555555555555556,6,-0.122585915
954010,22,0,88,0,-0.2222222222222222,6,-0.097218685
954010,22,0,89,0,-0.6666666666666666,6,-0.035085175
954010,22,0,90,1,0.5555555555555556,6,0.048129648
954010,22,0,91,1,0.1111111111111111,6,0.12639914
954010,22,0,92,1,0.4444444444444444,6,0.14396092
954010,22,0,93,1,0.8888888888888888,6,0.15181704
954010,22,0,94,0,-0.8888888888888888,6,0.1652998
954010,22,0,95,1,0.3333333333333333,5,0.18853243
954010,22,0,96,0,-0.6666666666666666,6,0.20006241
954010,22,0,97,1,0.4444444444444444,6,0.22513147
954010,22,0,98,0,-0.5555555555555556,3,0.23429789
954010,22,0,99,1,0.2222222222222222,6,0.27572924
954010,22,0,100,1,0.1111111111111111,6,0.30356616
954010,22,0,101,1,0.7777777777777778,6,0.28248963
954010,22,0,102,0,-0.8888888888888888,6,0.26212844
954010,22,0,103,0,-0.3333333333333333,6,0.26847574
954010,22,0,104,1,-0.1111111111111111,6,0.32209846
954010,22,0,105,1,0.8888888888888888,6,0.32299802
954010,22,0,106,0,-0.7777777777777778,6,0.31762114
954010,22,0,107,1,-0.3333333333333333,6,0.34703425
954010,22,0,108,0,-0.2222222222222222,5,0.29019406
954010,22,0,109,1,-0.5555555555555556,6,0.30263233
954010,22,0,110,1,0.2222222222222222,4,0.22605868
954010,22,0,111,1,0.8888888888888888,4,0.12695602
954010,22,0,112,0,-0.8888888888888888,6,0.020523498
954010,22,0,113,0,-0.4444444444444444,5,-0.07672541
954010,22,0,114,0,-0.1111111111111111,5,-0.15613168
954010,22,0,115,0,-0.3333333333333333,5,-0.18518828
954010,22,0,116,1,0.7777777777777778,5,-0.19948176
954010,22,0,117,0,0.0,5,-0.21749878
954010,22,0,118,0,-0.2222222222222222,5,-0.19914351
954010,22,0,119,0,-0.7777777777777778,5,-0.14632711
954010,22,0,120,1,0.5555555555555556,6,-0.08377162
954010,22,0,121,1,0.3333333333333333,5,-0.042956866
954010,22,0,122,0,-0.3333333333333333,5,-0.03262598
954010,22,0,123,1,0.7777777777777778,6,0.005567719
954010,22,0,124,1,-0.2222222222222222,5,0.04079809
954010,22,0,125,0,0.5555555555555556,3,-0.011505212
954010,22,0,126,1,-0.4444444444444444,4,0.04730545
954010,22,0,127,0,-0.7777777777777778,6,0.008830742
954010,22,0,128,0,0.6666666666666666,6,-0.023246836
954010,22,0,129,0,-0.6666666666666666,6,0.06414127
954010,22,0,130,1,0.1111111111111111,6,0.16492595
954010,22,0,131,1,0.2222222222222222,5,0.22357213
954010,22,0,132,0,-0.6666666666666666,5,0.26023227
954010,22,0,133,1,0.7777777777777778,6,0.31619853
954010,22,0,134,1,0.0,5,0.3795735
954010,22,0,135,1,0.0,4,0.40279242
954010,22,0,136,1,0.0,5,0.38649738
954564,20,0,1,1,0.7777777777777778,6,0.6543768
954564,20,0,2,1,0.5555555555555556,6,0.6488099
954564,20,0,3,0,-0.2222222222222222,4,0.6349937
954564,20,0,4,1,-0.1111111111111111,4,0.6949659
954564,20,0,5,0,0.4444444444444444,4,0.70261985
954564,20,0,6,1,-0.4444444444444444,4,0.8262232
954564,20,0,7,1,-0.3333333333333333,5,0.889278
954564,20,0,8,1,-0.8888888888888888,5,0.91285205
954564,20,0,9,0,-0.5555555555555556,4,0.8487752
954564,20,0,10,1,-0.4444444444444444,5,0.85239404
954564,20,0,11,0,-0.7777777777777778,3,0.78248304
954564,20,0,12,1,0.4444444444444444,5,0.77716404
954564,20,0,13,1,0.6666666666666666,6,0.751604
954564,20,0,14,0,-0.5555555555555556,3,0.7213913
954564,20,0,15,1,-0.2222222222222222,4,0.7608941
954564,20,0,16,1,-0.4444444444444444,4,0.745652
954564,20,0,17,0,-0.6666666666666666,4,0.6608073
954564,20,0,18,0,0.1111111111111111,2,0.634291
954564,20,0,19,1,0.8888888888888888,3,0.694923
954564,20,0,20,1,-0.3333333333333333,5,0.7531927
954564,20,0,21,0,-0.5555555555555556,4,0.7533225
