correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.8751466923880717,0.97691095,0.9747644,0.9762958,0.32234013,0.4743267,-0.8214915,-0.51679546
0.8691222570532915,0.72500485,0.9944998,0.9742026,0.08584488,0.24454118,0.15532766,-0.17356473
0.9190860863274657,0.6326449,0.99322903,0.97928244,0.1451975,0.24797395,-0.35054788,-0.10857311
0.7522908126356403,1.1086928,0.9722536,0.9574333,0.15038374,0.1464272,1.0059131,0.06213176
0.8128446266377302,0.8671423,0.9836905,0.97923285,0.32978082,0.22539802,0.8544608,0.3874394
0.7969817538783057,0.7244814,0.92301893,0.95864516,0.13868652,0.18728772,-0.22196,0.119652465
0.6839401977333013,0.52666783,0.94776803,0.94743216,0.08217268,0.1729087,0.16225308,-0.22459947
0.6002491761112452,0.64228284,0.9705434,0.9492448,0.19205955,0.12518589,-0.30469394,-0.22756286
0.7962382445141066,0.6510728,0.98410213,0.9521044,0.10021156,0.13242605,0.15224679,0.5189104
0.9207057310505586,0.703734,0.9610072,0.9643369,0.13967088,0.2629994,-0.05022593,-0.30289853
0.6355718993650028,0.64212936,0.89186096,0.94320655,0.11077016,0.13247253,0.6911726,0.40525597
0.9323607427055702,0.61986876,0.99451596,0.9739707,0.15080775,0.24209532,0.15315926,-0.026551085
0.6776223776223775,0.8109059,0.9407354,0.9585826,0.21124728,0.18131804,-0.085863724,-0.08821206
0.8950405915923157,0.6547454,0.97564083,0.9689383,0.08566171,0.17629276,0.1566914,-0.21965574
0.42725263242504624,0.753118,0.9416503,0.9383598,0.09333871,0.11178013,0.5252168,0.38057154
0.8418575677196367,0.6375877,0.9302738,0.952289,0.15101743,0.23624739,0.09377291,0.106974915
0.8870749939715458,0.966399,0.9808339,0.9591324,0.4219522,0.35687074,-0.9487039,-0.3482552
0.8864078450285346,0.88847286,0.93157154,0.96010125,0.33510005,0.2814101,-0.15732823,0.10594004
0.8203199099750824,0.9465273,0.9893194,0.95286536,0.44730872,0.4035978,-0.32991347,0.06020254
0.6865806607185918,0.6075869,0.96814805,0.94737697,0.119912304,0.19205372,0.016212007,0.10934231
0.6650269270958926,0.72356176,0.99106383,0.98325074,0.10256433,0.17429952,-0.6168893,0.14875308
0.5343461136564585,0.57634574,0.97875494,0.9459771,0.060778365,0.13903366,-0.7101162,0.0428827
0.7427176272003858,0.68824065,0.9502423,0.9611365,0.05410219,0.22668616,-0.080972806,0.17743947
0.7632304477132064,0.51739824,0.9535167,0.9476271,0.12632318,0.1616998,0.7115686,0.36324996
0.8043043163732819,0.53280693,0.98413515,0.9493535,0.07189005,0.149447,-0.30828145,0.24227367
0.8426332288401255,0.65859723,0.96545494,0.9619421,0.16097613,0.16607685,0.4635509,-0.0171981
0.876352383248935,0.6932099,0.948167,0.9515843,0.100211196,0.14792801,-0.1987951,-0.36378658
0.910630174423278,0.81277186,0.9795829,0.97330743,0.18884689,0.39110067,0.2221741,-0.20841123
0.764271360823085,0.77610147,0.97819835,0.9597604,0.063074745,0.26016602,-0.57772726,-0.059438083
0.5266819387509043,1.1312524,0.9600025,0.9467336,0.17549023,0.11693536,-0.8292527,-0.60446197
0.8429225946467327,0.60162425,0.9644046,0.9559756,0.13529322,0.2084774,0.6722955,0.12678759
0.9146491439594888,1.1853074,0.9811258,0.9779343,0.22458617,0.39742532,0.6529611,0.0064740735
0.41584277791174346,0.8351007,0.9674836,0.9474358,0.1157111,0.1221329,0.1911758,0.60766315
0.941178361868017,0.48549047,0.9896374,0.9703705,0.09186646,0.1791605,0.52159077,0.3533097
0.6659432521501487,1.0576894,0.9714547,0.95363116,0.20356618,0.37671638,0.21482724,0.21739489
0.8974519733140424,0.7125534,0.9655068,0.9535241,0.13269244,0.20523791,-0.019390339,0.1524705
0.9233260991881682,0.80792814,0.9878323,0.9750264,0.17984954,0.2757696,-0.30724302,0.375115
0.7249698577284784,1.4493629,0.9823527,0.96396405,0.19315204,0.21038203,-0.72547835,-0.67744803
0.558098223615465,0.8493895,0.97750944,0.94673747,0.2740401,0.17791668,0.36602077,-0.23210402
0.9368057230126197,0.64802086,0.97150314,0.95928043,0.09828672,0.15350947,-0.47386718,-0.21214466
0.5623060847198779,0.81768835,0.9222899,0.95073295,0.2746853,0.17116329,-0.24267769,-0.38365096
0.5503536693191866,0.7277742,0.97554094,0.95486426,0.12999375,0.17687923,0.7582914,0.67455083
0.7600313479623825,0.76218486,0.9390461,0.9634879,0.13562907,0.16728553,-0.39826617,0.09772546
0.7023269833614662,1.1103518,0.9673525,0.95156926,0.6441953,0.16782406,-0.15748602,0.14993171
0.8384414436138573,0.80447125,0.96611685,0.9570966,0.23204814,0.29268226,0.12131127,0.06359146
0.7648581303753718,0.626415,0.95810324,0.94760233,0.18144234,0.2501774,-0.047519527,0.12660019
