subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
1235181,34,1,111,1,1.0,5,-1.0385828
1235181,34,1,112,0,-0.75,5,-1.0060861
1235181,34,1,113,1,0.5,5,-0.9762667
1235181,34,1,114,0,-1.0,6,-1.0008047
1235181,34,1,115,0,-0.25,2,-1.0283093
1235181,34,1,116,0,0.0,2,-1.0486383
1235181,34,1,117,0,-0.375,2,-1.0224763
1235181,34,1,118,0,0.125,2,-0.995125
1235181,34,1,119,0,-0.875,5,-0.89647394
1235181,34,1,120,1,1.0,6,-0.8093666
1235181,34,1,121,0,-0.25,4,-0.7309987
1235181,34,1,122,1,0.25,4,-0.62575126
1235181,34,1,123,1,0.25,2,-0.58916384
1235181,34,1,124,0,-0.5,5,-0.6280624
1235181,34,1,125,1,0.875,3,-0.66084105
1235181,34,1,126,0,0.25,2,-0.6975381
1235181,34,1,127,0,-1.0,6,-0.62772715
1235181,34,1,128,1,0.5,2,-0.5779512
1235181,34,1,129,0,-0.25,2,-0.56285226
1235181,34,1,130,0,-0.125,1,-0.5127247
1235181,34,1,131,0,-1.0,6,-0.42188713
1235181,34,1,132,1,0.75,6,-0.3256061
1235181,34,1,133,0,-0.875,6,-0.24788192
1235181,34,1,134,1,0.375,5,-0.16543871
1235181,34,1,135,1,0.125,2,-0.13074434
1235181,34,1,136,0,-0.375,1,-0.14636862
1235182,24,1,1,1,-0.25,5,1.1892451
1235182,24,1,2,1,0.375,5,1.1414044
1235182,24,1,3,1,0.875,5,1.0950093
1235182,24,1,4,1,1.0,4,1.0536761
1235182,24,1,5,1,0.0,5,1.0101172
1235182,24,1,6,1,0.75,4,0.93765736
1235182,24,1,7,0,-0.125,1,0.8647159
1235182,24,1,8,0,-0.375,5,0.8677041
1235182,24,1,9,1,-0.25,5,0.9098927
1235182,24,1,10,1,-0.375,3,0.8836539
1235182,24,1,11,0,-0.5,5,0.76972175
1235182,24,1,12,0,-1.0,5,0.68538046
1235182,24,1,13,0,0.75,4,0.59982437
1235182,24,1,14,1,0.75,4,0.65424865
1235182,24,1,15,1,0.625,5,0.6917814
1235182,24,1,16,1,-0.25,5,0.73614824
1235182,24,1,17,1,-0.125,5,0.707162
1235182,24,1,18,0,-0.5,6,0.6053131
