IDcode,Age,Sex,Trial,Response,Stimulus,Confidence
1086436,20,0,136,1,64,6
1086524,20,0,1,0,8,2
1086524,20,0,2,0,-48,3
1086524,20,0,3,1,48,3
1086524,20,0,4,1,8,2
1086524,20,0,5,0,-24,4
1086524,20,0,6,0,-64,5
1086524,20,0,7,0,-56,3
1086524,20,0,8,1,8,2
1086524,20,0,9,0,-8,3
1086524,20,0,10,0,0,2
1086524,20,0,11,1,0,1
1086524,20,0,12,0,-16,3
1086524,20,0,13,1,0,2
1086524,20,0,14,1,0,1
1086524,20,0,15,0,-24,2
1086524,20,0,16,0,-40,4
1086524,20,0,17,0,-48,3
1086524,20,0,18,1,48,4
1086524,20,0,19,1,32,4
1086524,20,0,20,0,16,1
1086524,20,0,21,0,-32,3
1086524,20,0,22,0,-48,3
1086524,20,0,23,1,64,5
1086524,20,0,24,0,-48,5
1086524,20,0,25,1,56,4
1086524,20,0,26,1,-8,2
1086524,20,0,27,1,24,2
1086524,20,0,28,0,8,2
1086524,20,0,29,1,24,2
1086524,20,0,30,1,-16,3
1086524,20,0,31,0,-32,5
1086524,20,0,32,1,40,4
1086524,20,0,33,0,-32,6
1086524,20,0,34,1,24,4
1086524,20,0,35,0,-8,4
1086524,20,0,36,1,64,3
1086524,20,0,37,0,-8,4
1086524,20,0,38,1,56,4
1086524,20,0,39,0,-40,6
1086524,20,0,40,1,32,4
1086524,20,0,41,1,40,4
1086524,20,0,42,0,16,2
1086524,20,0,43,1,24,3
1086524,20,0,44,1,-24,2
1086524,20,0,45,1,48,5
1086524,20,0,46,1,16,1
1086524,20,0,47,1,40,2
1086524,20,0,48,1,32,3
1086524,20,0,49,0,32,2
1086524,20,0,50,0,-64,6
1086524,20,0,51,1,56,4
1086524,20,0,52,1,56,4
1086524,20,0,53,0,-56,6
1086524,20,0,54,1,48,4
1086524,20,0,55,0,-56,6
1086524,20,0,56,1,64,3
1086524,20,0,57,0,40,1
1086524,20,0,58,0,-16,5
1086524,20,0,59,0,-40,5
1086524,20,0,60,0,-64,5
1086524,20,0,61,1,64,4
1086524,20,0,62,0,-40,5
1086524,20,0,63,0,-64,6
1086524,20,0,64,0,16,5
1086524,20,0,65,0,-16,5
1086524,20,0,66,0,-32,6
1086524,20,0,67,0,-24,6
1086524,20,0,68,0,-56,5
1086524,20,0,69,0,-56,5
1086524,20,0,70,0,-32,5
1086524,20,0,71,1,56,3
1086524,20,0,72,0,-16,3
1086524,20,0,73,0,-24,4
1086524,20,0,74,0,-16,3
1086524,20,0,75,0,-16,4
1086524,20,0,76,0,-56,6
1086524,20,0,77,0,-56,6
1086524,20,0,78,0,-40,2
1086524,20,0,79,0,-8,5
1086524,20,0,80,1,56,3
1086524,20,0,81,1,64,4
1086524,20,0,82,0,-56,4
1086524,20,0,83,0,-64,6
1086524,20,0,84,0,-40,6
1086524,20,0,85,1,64,3
1086524,20,0,86,1,48,3
1086524,20,0,87,1,0,3
1086524,20,0,88,1,16,2
1086524,20,0,89,0,24,2
1086524,20,0,90,0,-24,3
1086524,20,0,91,0,24,1
1086524,20,0,92,1,-8,1
1086524,20,0,93,1,64,3
1086524,20,0,94,0,8,3
1086524,20,0,95,1,32,3
1086524,20,0,96,1,48,3
1086524,20,0,97,1,48,3
1086524,20,0,98,0,16,2
1086524,20,0,99,1,24,1
1086524,20,0,100,0,16,2
1086524,20,0,101,1,32,3
1086524,20,0,102,0,-40,5
1086524,20,0,103,0,-64,6
1086524,20,0,104,0,-32,6
1086524,20,0,105,0,40,3
1086524,20,0,106,1,40,2
1086524,20,0,107,0,-32,4
1086524,20,0,108,1,56,5
1086524,20,0,109,0,-32,6
1086524,20,0,110,0,8,6
1086524,20,0,111,1,64,6
1086524,20,0,112,0,40,2
1086524,20,0,113,0,0,4
1086524,20,0,114,0,-16,6
1086524,20,0,115,0,-8,2
1086524,20,0,116,0,-40,5
1086524,20,0,117,1,32,1
1086524,20,0,118,0,24,2
1086524,20,0,119,0,-48,4
1086524,20,0,120,1,48,3
1086524,20,0,121,0,-48,5
1086524,20,0,122,0,-8,4
1086524,20,0,123,0,-64,5
1086524,20,0,124,1,16,2
1086524,20,0,125,0,40,1
1086524,20,0,126,0,-48,3
1086524,20,0,127,0,-24,3
1086524,20,0,128,0,-64,4
1086524,20,0,129,1,8,2
1086524,20,0,130,0,-24,2
1086524,20,0,131,1,56,2
1086524,20,0,132,0,-48,4
1086524,20,0,133,1,0,1
1086524,20,0,134,0,0,5
1086524,20,0,135,1,32,1
1086524,20,0,136,0,8,3
1086722,21,0,1,1,48,4
1086722,21,0,2,0,-16,5
1086722,21,0,3,0,-48,3
1086722,21,0,4,0,-48,5
1086722,21,0,5,1,24,4
1086722,21,0,6,1,16,4
1086722,21,0,7,1,40,4
1086722,21,0,8,0,24,4
1086722,21,0,9,1,64,4
1086722,21,0,10,0,-24,4
1086722,21,0,11,1,32,4
1086722,21,0,12,0,40,4
1086722,21,0,13,0,-16,4
1086722,21,0,14,1,0,4
1086722,21,0,15,0,-48,5
1086722,21,0,16,1,40,4
1086722,21,0,17,0,-16,4
1086722,21,0,18,0,-8,4
1086722,21,0,19,0,32,4
1086722,21,0,20,1,0,4
1086722,21,0,21,0,40,4
1086722,21,0,22,1,-24,4
1086722,21,0,23,0,16,4
1086722,21,0,24,1,48,4
1086722,21,0,25,1,56,4
1086722,21,0,26,0,-40,4
1086722,21,0,27,0,-56,4
1086722,21,0,28,1,56,4
1086722,21,0,29,0,-32,4
1086722,21,0,30,0,-24,5
1086722,21,0,31,0,-64,3
1086722,21,0,32,0,-64,5
1086722,21,0,33,0,-24,5
1086722,21,0,34,0,-64,5
1086722,21,0,35,0,-56,3
1086722,21,0,36,0,64,5
1086722,21,0,37,0,-64,5
1086722,21,0,38,1,64,5
1086722,21,0,39,0,-32,5
1086722,21,0,40,0,-40,5
1086722,21,0,41,1,56,4
1086722,21,0,42,1,64,4
1086722,21,0,43,1,48,4
1086722,21,0,44,0,-56,4
1086722,21,0,45,1,56,4
1086722,21,0,46,0,-56,5
1086722,21,0,47,1,32,4
1086722,21,0,48,0,8,4
1086722,21,0,49,1,32,4
1086722,21,0,50,0,-8,3
1086722,21,0,51,0,-8,3
1086722,21,0,52,0,-32,4
1086722,21,0,53,0,-48,4
1086722,21,0,54,0,0,4
1086722,21,0,55,0,-32,4
1086722,21,0,56,0,16,3
1086722,21,0,57,0,-8,4
1086722,21,0,58,0,-16,3
1086722,21,0,59,0,16,3
1086722,21,0,60,0,48,3
1086722,21,0,61,1,24,4
1086722,21,0,62,0,24,3
1086722,21,0,63,0,-40,4
1086722,21,0,64,0,-40,3
1086722,21,0,65,0,0,3
1086722,21,0,66,0,8,3
1086722,21,0,67,0,8,4
1086722,21,0,68,0,8,4
1086722,21,0,69,1,48,4
1086722,21,0,70,1,40,4
1086722,21,0,71,1,32,4
1086722,21,0,72,0,8,3
1086722,21,0,73,0,-32,4
1086722,21,0,74,0,16,3
1086722,21,0,75,0,-40,3
1086722,21,0,76,0,0,4
1086722,21,0,77,1,56,3
1086722,21,0,78,0,0,4
1086722,21,0,79,0,-8,3
1086722,21,0,80,0,-24,4
1086722,21,0,81,1,64,4
1086722,21,0,82,1,-8,3
1086722,21,0,83,0,32,3
1086722,21,0,84,1,56,4
1086722,21,0,85,0,-64,3
1086722,21,0,86,1,8,4
1086722,21,0,87,1,-16,3
1086722,21,0,88,0,-40,4
1086722,21,0,89,1,-8,3
1086722,21,0,90,1,-16,3
1086722,21,0,91,1,48,4
1086722,21,0,92,0,8,3
1086722,21,0,93,0,-16,5
1086722,21,0,94,0,-16,3
1086722,21,0,95,0,-40,4
1086722,21,0,96,1,64,3
1086722,21,0,97,0,-56,4
1086722,21,0,98,1,32,3
1086722,21,0,99,1,40,4
1086722,21,0,100,0,-64,4
1086722,21,0,101,1,40,3
1086722,21,0,102,1,40,3
1086722,21,0,103,1,56,4
1086722,21,0,104,0,-24,3
1086722,21,0,105,1,24,3
1086722,21,0,106,0,-32,4
1086722,21,0,107,1,48,4
1086722,21,0,108,1,-48,3
1086722,21,0,109,0,0,3
1086722,21,0,110,0,-48,4
1086722,21,0,111,0,16,3
1086722,21,0,112,0,-56,4
1086722,21,0,113,1,-24,3
1086722,21,0,114,0,-56,4
1086722,21,0,115,1,16,3
1086722,21,0,116,1,64,4
1086722,21,0,117,0,-64,3
1086722,21,0,118,1,0,3
1086722,21,0,119,0,24,3
1086722,21,0,120,0,-56,3
1086722,21,0,121,0,-40,4
1086722,21,0,122,1,48,2
1086722,21,0,123,1,-24,2
1086722,21,0,124,1,24,3
1086722,21,0,125,0,-48,3
1086722,21,0,126,0,-64,4
1086722,21,0,127,1,56,3
1086722,21,0,128,0,8,3
1086722,21,0,129,0,-48,4
1086722,21,0,130,0,-32,3
1086722,21,0,131,0,-8,4
1086722,21,0,132,1,64,4
1086722,21,0,133,1,32,2
1086722,21,0,134,0,-32,3
1086722,21,0,135,1,24,3
1086722,21,0,136,1,16,2
1087676,60,0,1,1,16,4
1087676,60,0,2,0,-64,6
1087676,60,0,3,0,-56,6
1087676,60,0,4,1,24,5
1087676,60,0,5,1,32,6
1087676,60,0,6,0,64,3
1087676,60,0,7,1,32,6
1087676,60,0,8,0,-32,6
1087676,60,0,9,0,-16,3
1087676,60,0,10,0,-24,3
1087676,60,0,11,1,0,5
1087676,60,0,12,1,24,6
1087676,60,0,13,1,48,6
1087676,60,0,14,1,48,6
1087676,60,0,15,0,-40,6
1087676,60,0,16,1,-16,5
1087676,60,0,17,1,24,6
1087676,60,0,18,0,-40,6
1087676,60,0,19,1,8,5
1087676,60,0,20,1,16,6
1087676,60,0,21,0,-48,5
1087676,60,0,22,1,48,6
1087676,60,0,23,1,8,6
1087676,60,0,24,1,0,6
1087676,60,0,25,0,-32,6
1087676,60,0,26,1,0,6
1087676,60,0,27,0,48,4
1087676,60,0,28,1,24,6
1087676,60,0,29,1,64,6
1087676,60,0,30,1,-8,6
1087676,60,0,31,1,56,6
1087676,60,0,32,0,-64,6
1087676,60,0,33,0,-56,6
1087676,60,0,34,0,-8,6
1087676,60,0,35,0,-24,5
1087676,60,0,36,1,56,6
1087676,60,0,37,1,16,5
1087676,60,0,38,1,56,6
1087676,60,0,39,0,-48,6
1087676,60,0,40,1,16,6
1087676,60,0,41,1,64,6
1087676,60,0,42,0,-48,6
1087676,60,0,43,0,-16,6
1087676,60,0,44,1,40,6
1087676,60,0,45,0,-48,6
1087676,60,0,46,1,56,6
1087676,60,0,47,0,-56,6
1087676,60,0,48,1,-56,4
1087676,60,0,49,1,32,6
1087676,60,0,50,0,-64,6
1087676,60,0,51,1,-24,6
1087676,60,0,52,0,-64,6
1087676,60,0,53,1,0,6
1087676,60,0,54,0,-32,6
1087676,60,0,55,0,-24,6
1087676,60,0,56,0,-40,6
1087676,60,0,57,0,-40,6
1087676,60,0,58,1,40,6
1087676,60,0,59,1,64,6
1087676,60,0,60,1,40,6
1087676,60,0,61,0,-8,6
1087676,60,0,62,1,-8,6
1087676,60,0,63,0,-32,6
1087676,60,0,64,1,8,4
1087676,60,0,65,0,32,6
1087676,60,0,66,1,8,6
1087676,60,0,67,0,40,6
1087676,60,0,68,1,-16,4
1087676,60,0,69,0,-48,6
1087676,60,0,70,0,-64,6
1087676,60,0,71,1,24,6
1087676,60,0,72,1,8,6
1087676,60,0,73,1,56,6
1087676,60,0,74,0,-40,5
1087676,60,0,75,0,-48,6
1087676,60,0,76,1,24,6
1087676,60,0,77,1,32,6
1087676,60,0,78,0,-56,6
1087676,60,0,79,1,32,6
1087676,60,0,80,1,56,6
1087676,60,0,81,0,24,5
1087676,60,0,82,1,48,6
1087676,60,0,83,1,48,6
1087676,60,0,84,0,-24,6
1087676,60,0,85,1,40,6
1087676,60,0,86,0,-32,6
1087676,60,0,87,1,0,6
1087676,60,0,88,1,56,6
1087676,60,0,89,1,64,6
1087676,60,0,90,0,-64,6
1087676,60,0,91,1,8,6
1087676,60,0,92,0,-48,6
1087676,60,0,93,1,-8,6
1087676,60,0,94,0,-64,6
1087676,60,0,95,0,-56,6
1087676,60,0,96,1,0,6
1087676,60,0,97,0,-24,6
1087676,60,0,98,0,0,4
1087676,60,0,99,0,-16,6
1087676,60,0,100,1,24,6
1087676,60,0,101,0,8,4
1087676,60,0,102,0,-56,6
1087676,60,0,103,1,-16,5
1087676,60,0,104,0,-16,6
1087676,60,0,105,0,-64,6
1087676,60,0,106,1,-32,6
1087676,60,0,107,0,8,6
1087676,60,0,108,0,-40,6
1087676,60,0,109,1,16,6
1087676,60,0,110,1,48,6
1087676,60,0,111,0,-48,6
1087676,60,0,112,1,64,6
1087676,60,0,113,1,16,6
1087676,60,0,114,0,-16,6
1087676,60,0,115,1,32,6
1087676,60,0,116,0,-56,6
1087676,60,0,117,1,56,6
1087676,60,0,118,1,64,6
1087676,60,0,119,0,16,4
1087676,60,0,120,0,-40,6
1087676,60,0,121,1,-32,6
1087676,60,0,122,0,-24,6
1087676,60,0,123,1,40,6
1087676,60,0,124,1,-8,6
1087676,60,0,125,1,16,6
1087676,60,0,126,0,-40,6
1087676,60,0,127,1,40,6
1087676,60,0,128,0,-32,6
1087676,60,0,129,1,48,6
1087676,60,0,130,1,32,6
1087676,60,0,131,1,0,6
1087676,60,0,132,0,-8,6
1087676,60,0,133,1,-8,6
1087676,60,0,134,1,64,6
1087676,60,0,135,0,-24,6
1087676,60,0,136,1,40,4
1087803,21,0,1,1,48,6
1087803,21,0,2,0,-56,5
1087803,21,0,3,0,-24,1
1087803,21,0,4,1,48,6
1087803,21,0,5,1,40,5
1087803,21,0,6,0,-16,2
1087803,21,0,7,0,-8,1
1087803,21,0,8,1,40,4
1087803,21,0,9,1,48,4
1087803,21,0,10,0,0,1
1087803,21,0,11,1,16,3
1087803,21,0,12,1,8,3
1087803,21,0,13,0,-48,3
1087803,21,0,14,1,16,3
1087803,21,0,15,1,-56,2
1087803,21,0,16,1,-24,2
1087803,21,0,17,1,16,4
1087803,21,0,18,1,-16,3
1087803,21,0,19,0,-48,2
1087803,21,0,20,1,-40,3
1087803,21,0,21,1,64,5
1087803,21,0,22,1,-48,2
1087803,21,0,23,0,-56,1
1087803,21,0,24,1,-24,2
1087803,21,0,25,1,24,5
1087803,21,0,26,1,32,2
1087803,21,0,27,1,8,3
1087803,21,0,28,0,-8,1
1087803,21,0,29,0,-64,5
1087803,21,0,30,1,8,1
1087803,21,0,31,0,-32,4
1087803,21,0,32,1,64,5
1087803,21,0,33,0,-64,6
1087803,21,0,34,1,40,5
1087803,21,0,35,1,24,3
1087803,21,0,36,0,-32,2
1087803,21,0,37,1,-32,3
1087803,21,0,38,0,-32,1
1087803,21,0,39,1,0,2
1087803,21,0,40,0,-48,4
1087803,21,0,41,1,64,5
1087803,21,0,42,1,56,4
1087803,21,0,43,0,-56,3
1087803,21,0,44,1,24,3
1087803,21,0,45,1,32,5
1087803,21,0,46,1,-8,3
1087803,21,0,47,0,8,2
1087803,21,0,48,1,40,4
1087803,21,0,49,0,-16,1
1087803,21,0,50,1,16,2
1087803,21,0,51,0,-40,2
1087803,21,0,52,1,0,4
1087803,21,0,53,1,56,4
1087803,21,0,54,0,0,1
1087803,21,0,55,0,-64,4
1087803,21,0,56,0,-40,3
1087803,21,0,57,1,24,2
1087803,21,0,58,0,-24,2
1087803,21,0,59,0,-40,4
1087803,21,0,60,1,48,4
1087803,21,0,61,1,32,2
1087803,21,0,62,1,32,4
1087803,21,0,63,1,-16,4
1087803,21,0,64,0,-64,5
1087803,21,0,65,1,56,5
1087803,21,0,66,1,56,4
1087803,21,0,67,0,-8,3
1087803,21,0,68,1,64,3
1087803,21,0,69,0,-32,3
1087803,21,0,70,1,32,3
1087803,21,0,71,0,64,1
1087803,21,0,72,0,8,3
1087803,21,0,73,0,-40,4
1087803,21,0,74,1,48,3
1087803,21,0,75,0,-48,1
1087803,21,0,76,1,24,3
1087803,21,0,77,0,-56,2
1087803,21,0,78,1,0,3
1087803,21,0,79,1,64,5
1087803,21,0,80,0,-16,3
1087803,21,0,81,1,56,4
1087803,21,0,82,1,40,4
1087803,21,0,83,0,8,1
1087803,21,0,84,0,-24,2
1087803,21,0,85,0,-32,2
1087803,21,0,86,0,-32,2
1087803,21,0,87,1,8,3
1087803,21,0,88,0,-16,2
1087803,21,0,89,0,-48,4
1087803,21,0,90,0,-8,1
1087803,21,0,91,1,64,5
1087803,21,0,92,1,16,4
1087803,21,0,93,1,40,2
1087803,21,0,94,0,-56,5
1087803,21,0,95,0,-64,5
1087803,21,0,96,0,-32,5
1087803,21,0,97,1,56,5
1087803,21,0,98,0,16,1
1087803,21,0,99,0,-40,4
1087803,21,0,100,1,32,3
1087803,21,0,101,0,0,1
1087803,21,0,102,0,-56,5
1087803,21,0,103,0,-8,4
1087803,21,0,104,1,16,3
1087803,21,0,105,0,-16,4
1087803,21,0,106,1,32,2
1087803,21,0,107,1,48,2
1087803,21,0,108,0,-24,5
1087803,21,0,109,1,16,2
1087803,21,0,110,0,-8,4
1087803,21,0,111,1,40,5
1087803,21,0,112,0,-48,5
1087803,21,0,113,0,-16,4
1087803,21,0,114,0,0,1
1087803,21,0,115,1,-64,1
1087803,21,0,116,0,-64,5
1087803,21,0,117,0,-24,1
1087803,21,0,118,0,-8,5
1087803,21,0,119,0,-40,4
1087803,21,0,120,1,32,5
1087803,21,0,121,1,8,5
1087803,21,0,122,1,56,4
1087803,21,0,123,1,24,4
1087803,21,0,124,1,40,3
1087803,21,0,125,0,56,1
1087803,21,0,126,0,0,3
1087803,21,0,127,1,24,4
1087803,21,0,128,1,24,1
1087803,21,0,129,0,-64,4
1087803,21,0,130,0,-56,5
1087803,21,0,131,1,-24,2
1087803,21,0,132,1,48,5
1087803,21,0,133,1,48,6
1087803,21,0,134,0,-40,4
1087803,21,0,135,0,-48,5
1087803,21,0,136,1,64,5
1087954,18,1,1,1,40,4
1087954,18,1,2,0,16,6
1087954,18,1,3,1,8,5
1087954,18,1,4,0,-48,6
1087954,18,1,5,1,-64,6
1087954,18,1,6,1,24,6
1087954,18,1,7,0,8,2
1087954,18,1,8,1,56,5
1087954,18,1,9,1,-64,6
1087954,18,1,10,0,0,5
1087954,18,1,11,0,32,3
1087954,18,1,12,1,-24,4
1087954,18,1,13,0,-8,4
1087954,18,1,14,0,-16,1
1087954,18,1,15,1,24,2
1087954,18,1,16,0,-32,3
1087954,18,1,17,0,-40,2
1087954,18,1,18,1,0,4
1087954,18,1,19,1,-8,4
1087954,18,1,20,0,-32,2
1087954,18,1,21,1,16,4
1087954,18,1,22,0,64,3
1087954,18,1,23,1,40,4
1087954,18,1,24,0,-56,5
1087954,18,1,25,1,16,4
1087954,18,1,26,1,24,4
1087954,18,1,27,1,56,3
1087954,18,1,28,1,56,4
1087954,18,1,29,0,40,1
1087954,18,1,30,0,0,2
1087954,18,1,31,1,-24,4
1087954,18,1,32,0,48,4
1087954,18,1,33,0,-56,5
1087954,18,1,34,0,-32,4
1087954,18,1,35,0,-40,4
1087954,18,1,36,0,32,3
1087954,18,1,37,1,0,3
1087954,18,1,38,1,64,5
1087954,18,1,39,0,-56,3
1087954,18,1,40,0,-32,4
1087954,18,1,41,1,40,4
1087954,18,1,42,1,48,3
1087954,18,1,43,0,48,2
1087954,18,1,44,1,-8,3
1087954,18,1,45,0,-64,2
1087954,18,1,46,0,-16,2
1087954,18,1,47,1,56,4
1087954,18,1,48,0,-48,3
1087954,18,1,49,1,48,4
1087954,18,1,50,0,-16,3
1087954,18,1,51,0,-48,3
1087954,18,1,52,1,16,4
1087954,18,1,53,1,32,4
1087954,18,1,54,0,-48,3
1087954,18,1,55,0,8,3
1087954,18,1,56,1,8,4
1087954,18,1,57,0,-40,4
1087954,18,1,58,0,-8,4
1087954,18,1,59,0,-16,5
1087954,18,1,60,1,64,6
1087954,18,1,61,0,-24,4
1087954,18,1,62,1,32,4
1087954,18,1,63,0,24,2
1087954,18,1,64,0,-24,1
1087954,18,1,65,0,-40,4
1087954,18,1,66,1,-64,3
1087954,18,1,67,0,-56,2
1087954,18,1,68,1,64,6
1087954,18,1,69,1,64,4
1087954,18,1,70,1,-16,4
1087954,18,1,71,1,48,6
1087954,18,1,72,0,-16,2
1087954,18,1,73,1,-8,3
1087954,18,1,74,1,0,4
1087954,18,1,75,0,-16,3
1087954,18,1,76,0,8,3
1087954,18,1,77,1,32,4
1087954,18,1,78,1,56,6
1087954,18,1,79,1,32,5
1087954,18,1,80,0,-32,5
1087954,18,1,81,1,24,4
1087954,18,1,82,1,64,4
1087954,18,1,83,0,-40,3
1087954,18,1,84,0,24,4
1087954,18,1,85,1,-24,4
1087954,18,1,86,0,-8,4
1087954,18,1,87,0,-64,4
1087954,18,1,88,1,-40,2
1087954,18,1,89,1,48,4
1087954,18,1,90,1,64,3
1087954,18,1,91,0,-32,4
1087954,18,1,92,1,48,4
1087954,18,1,93,0,-64,3
1087954,18,1,94,1,-24,4
1087954,18,1,95,1,-56,5
1087954,18,1,96,1,56,4
1087954,18,1,97,0,32,4
1087954,18,1,98,1,24,4
1087954,18,1,99,1,24,4
1087954,18,1,100,1,-16,4
1087954,18,1,101,1,56,4
1087954,18,1,102,1,64,5
1087954,18,1,103,1,-56,5
1087954,18,1,104,0,-64,4
1087954,18,1,105,1,-48,5
1087954,18,1,106,1,0,4
1087954,18,1,107,0,0,5
1087954,18,1,108,1,40,2
1087954,18,1,109,1,48,1
1087954,18,1,110,0,-48,5
1087954,18,1,111,1,40,5
1087954,18,1,112,0,-64,5
1087954,18,1,113,1,16,4
1087954,18,1,114,0,16,4
1087954,18,1,115,0,-8,4
1087954,18,1,116,0,-56,5
1087954,18,1,117,1,16,4
1087954,18,1,118,0,-56,4
1087954,18,1,119,1,16,4
1087954,18,1,120,0,-32,4
1087954,18,1,121,1,56,5
1087954,18,1,122,1,-40,5
1087954,18,1,123,1,-24,5
1087954,18,1,124,0,-48,4
1087954,18,1,125,1,40,4
1087954,18,1,126,1,40,4
1087954,18,1,127,1,-48,4
1087954,18,1,128,1,32,5
1087954,18,1,129,1,8,4
1087954,18,1,130,0,-32,4
1087954,18,1,131,1,8,1
1087954,18,1,132,1,-40,1
1087954,18,1,133,0,-8,2
1087954,18,1,134,1,8,1
1087954,18,1,135,1,0,5
1087954,18,1,136,1,-24,4
1088055,18,0,1,1,40,5
1088055,18,0,2,0,-24,3
1088055,18,0,3,0,8,6
1088055,18,0,4,0,-48,5
1088055,18,0,5,0,-56,5
1088055,18,0,6,0,-40,3
1088055,18,0,7,0,32,4
1088055,18,0,8,0,-32,4
1088055,18,0,9,0,-64,4
1088055,18,0,10,0,-48,2
1088055,18,0,11,1,0,4
1088055,18,0,12,0,64,4
1088055,18,0,13,1,56,4
1088055,18,0,14,1,64,3
1088055,18,0,15,1,56,4
1088055,18,0,16,0,24,4
1088055,18,0,17,0,40,4
1088055,18,0,18,1,48,4
1088055,18,0,19,0,0,2
1088055,18,0,20,1,-8,3
1088055,18,0,21,0,-8,4
1088055,18,0,22,0,-16,3
1088055,18,0,23,1,40,4
1088055,18,0,24,0,-16,4
1088055,18,0,25,0,-48,3
1088055,18,0,26,0,16,3
1088055,18,0,27,0,-24,3
1088055,18,0,28,0,-32,3
1088055,18,0,29,0,-40,3
1088055,18,0,30,1,8,3
1088055,18,0,31,0,-40,3
1088055,18,0,32,1,0,3
1088055,18,0,33,1,8,3
1088055,18,0,34,0,24,2
1088055,18,0,35,0,-16,3
1088055,18,0,36,1,16,3
1088055,18,0,37,1,56,5
1088055,18,0,38,0,-8,5
1088055,18,0,39,0,-24,2
1088055,18,0,40,1,-24,4
1088055,18,0,41,1,64,3
1088055,18,0,42,0,-16,4
1088055,18,0,43,1,48,5
1088055,18,0,44,1,48,4
1088055,18,0,45,0,-64,4
1088055,18,0,46,1,56,5
1088055,18,0,47,1,16,3
1088055,18,0,48,0,-40,4
1088055,18,0,49,0,16,4
1088055,18,0,50,0,8,3
1088055,18,0,51,1,32,5
1088055,18,0,52,0,-56,5
1088055,18,0,53,1,24,4
1088055,18,0,54,0,-56,5
1088055,18,0,55,1,32,3
1088055,18,0,56,0,-56,5
1088055,18,0,57,1,24,3
1088055,18,0,58,0,-64,5
1088055,18,0,59,1,64,6
1088055,18,0,60,0,0,4
1088055,18,0,61,0,-64,4
1088055,18,0,62,0,-48,5
1088055,18,0,63,1,40,5
1088055,18,0,64,1,48,5
1088055,18,0,65,0,-32,5
1088055,18,0,66,0,-8,2
1088055,18,0,67,0,-32,5
1088055,18,0,68,1,32,5
1088055,18,0,69,1,24,5
1088055,18,0,70,0,-32,5
1088055,18,0,71,0,-40,5
1088055,18,0,72,1,56,5
1088055,18,0,73,0,-32,5
1088055,18,0,74,0,-24,5
1088055,18,0,75,1,48,5
1088055,18,0,76,1,48,5
1088055,18,0,77,0,-64,5
1088055,18,0,78,0,8,4
1088055,18,0,79,0,-56,5
1088055,18,0,80,1,64,5
1088055,18,0,81,1,32,2
1088055,18,0,82,0,-48,5
1088055,18,0,83,1,32,4
1088055,18,0,84,0,8,2
1088055,18,0,85,1,56,5
1088055,18,0,86,0,40,4
1088055,18,0,87,0,-24,5
1088055,18,0,88,0,16,4
1088055,18,0,89,0,-24,4
1088055,18,0,90,0,32,3
1088055,18,0,91,0,-8,5
1088055,18,0,92,1,48,4
1088055,18,0,93,0,-48,4
1088055,18,0,94,0,-32,4
1088055,18,0,95,1,40,4
1088055,18,0,96,1,32,4
1088055,18,0,97,0,-48,5
1088055,18,0,98,1,40,5
1088055,18,0,99,0,16,5
1088055,18,0,100,1,0,2
1088055,18,0,101,0,-16,5
1088055,18,0,102,1,64,6
1088055,18,0,103,0,0,5
1088055,18,0,104,0,8,1
1088055,18,0,105,0,-40,5
1088055,18,0,106,0,-40,5
1088055,18,0,107,1,56,3
1088055,18,0,108,0,24,4
1088055,18,0,109,1,64,5
1088055,18,0,110,1,64,5
1088055,18,0,111,1,24,3
1088055,18,0,112,0,-32,5
1088055,18,0,113,0,0,4
1088055,18,0,114,1,48,3
1088055,18,0,115,0,-16,4
1088055,18,0,116,0,-56,5
1088055,18,0,117,0,-56,5
1088055,18,0,118,1,0,5
1088055,18,0,119,1,24,4
1088055,18,0,120,1,16,1
1088055,18,0,121,0,-24,5
1088055,18,0,122,1,8,3
1088055,18,0,123,0,-8,5
1088055,18,0,124,0,-40,5
1088055,18,0,125,0,-56,5
1088055,18,0,126,1,40,4
1088055,18,0,127,0,-8,3
1088055,18,0,128,0,-16,4
1088055,18,0,129,0,-16,3
1088055,18,0,130,0,16,3
1088055,18,0,131,1,56,5
1088055,18,0,132,0,-64,5
1088055,18,0,133,0,-64,5
1088055,18,0,134,0,-8,5
1088055,18,0,135,0,-48,5
1088055,18,0,136,0,-64,6
1089279,49,0,1,0,-40,4
1089279,49,0,2,0,-56,6
1089279,49,0,3,0,-8,6
1089279,49,0,4,0,16,6
1089279,49,0,5,0,-64,6
1089279,49,0,6,1,32,3
1089279,49,0,7,1,48,6
1089279,49,0,8,0,-40,5
1089279,49,0,9,0,32,4
1089279,49,0,10,0,-64,6
1089279,49,0,11,0,-32,5
1089279,49,0,12,0,-56,5
1089279,49,0,13,0,-56,5
1089279,49,0,14,0,8,5
1089279,49,0,15,0,-16,5
1089279,49,0,16,1,64,6
1089279,49,0,17,1,-40,6
1089279,49,0,18,1,56,6
1089279,49,0,19,1,64,6
1089279,49,0,20,1,24,6
1089279,49,0,21,0,-16,5
1089279,49,0,22,0,-48,5
1089279,49,0,23,0,8,5
1089279,49,0,24,1,-16,4
1089279,49,0,25,1,40,5
1089279,49,0,26,0,-48,5
1089279,49,0,27,1,0,5
1089279,49,0,28,1,64,6
1089279,49,0,29,1,-24,2
1089279,49,0,30,1,40,5
1089279,49,0,31,1,40,5
